id,name,mw_exact,sf,+H,+Na,+K
SLM:000055425,LPE(20:5),499.577209,C25H42NO7P,500.27716614,522.25911038,538.23304759
SLM:000055426,LPE(21:0),523.683228,C26H54NO7P,524.37106652,546.35301077,562.32694798
SLM:000055427,LPE(22:0),537.709778,C27H56NO7P,538.38671658,560.36866083,576.34259804
SLM:000055428,LPE(22:1),535.693909,C27H54NO7P,536.37106652,558.35301077,574.32694798
SLM:000055429,LPE(22:2),533.677979,C27H52NO7P,534.35541646,556.3373607,572.31129791
SLM:000055430,LPE(22:3),531.662170,C27H50NO7P,532.33976639,554.32171064,570.29564785
SLM:000055431,LPE(22:4),529.646301,C27H48NO7P,530.32411633,552.30606058,568.27999779
SLM:000055432,LPE(22:5),527.630371,C27H46NO7P,528.30846626,550.29041051,566.26434772
SLM:000055433,LPE(22:6),525.614502,C27H44NO7P,526.2928162,548.27476045,564.24869766
SLM:000055434,LPE(24:0),565.763000,C29H60NO7P,566.41801671,588.39996096,604.37389817
SLM:000055435,LPE(24:1),563.747070,C29H58NO7P,564.40236665,586.3843109,602.35824811
SLM:000055436,LPE(24:4),557.699402,C29H52NO7P,558.35541646,580.3373607,596.31129791
SLM:000055437,LPE(24:5),555.683594,C29H50NO7P,556.33976639,578.32171064,594.29564785
SLM:000055438,LPE(24:6),553.667725,C29H48NO7P,554.32411633,576.30606058,592.27999779
SLM:000055439,LPE(26:0),593.816101,C31H64NO7P,594.44931684,616.43126109,632.4051983
SLM:000055440,LPE(26:1),591.800171,C31H62NO7P,592.43366678,614.41561102,630.38954823
SLM:000055441,LPE(26:4),585.752625,C31H56NO7P,586.38671658,608.36866083,624.34259804
SLM:000055442,LPE(26:5),583.736694,C31H54NO7P,584.37106652,606.35301077,622.32694798
SLM:000055443,LPE(26:6),581.720825,C31H52NO7P,582.35541646,604.3373607,620.31129791
SLM:000055444,LPE(28:0),621.869324,C33H68NO7P,622.48061697,644.46256122,660.43649843
SLM:000055445,LPE(28:4),613.805786,C33H60NO7P,614.41801671,636.39996096,652.37389817
SLM:000055446,LPE(28:5),611.789917,C33H58NO7P,612.40236665,634.3843109,650.35824811
SLM:000055447,LPE(28:6),609.773987,C33H56NO7P,610.38671658,632.36866083,648.34259804
SLM:000055448,LPE(2:0),257.178192,C7H16NO7P,258.0737153,280.05565955,296.02959676
SLM:000055449,LPE(30:0),649.922424,C35H72NO7P,650.5119171,672.49386134,688.46779855
SLM:000055450,LPE(30:4),641.858887,C35H64NO7P,642.44931684,664.43126109,680.4051983
SLM:000055451,LPE(30:5),639.843018,C35H62NO7P,640.43366678,662.41561102,678.38954823
SLM:000055452,LPE(30:6),637.827209,C35H60NO7P,638.41801671,660.39996096,676.37389817
SLM:000055453,LPE(32:4),669.912109,C37H68NO7P,670.48061697,692.46256122,708.43649843
SLM:000055454,LPE(32:5),667.896179,C37H66NO7P,668.4649669,690.44691115,706.42084836
SLM:000055455,LPE(32:6),665.880310,C37H64NO7P,666.44931684,688.43126109,704.4051983
SLM:000055456,LPE(34:4),697.965210,C39H72NO7P,698.5119171,720.49386134,736.46779855
SLM:000055457,LPE(34:5),695.949402,C39H70NO7P,696.49626703,718.47821128,734.45214849
SLM:000055458,LPE(34:6),693.933472,C39H68NO7P,694.48061697,716.46256122,732.43649843
SLM:000055459,LPE(36:4),726.018372,C41H76NO7P,726.54321722,748.52516147,764.49909868
SLM:000055460,LPE(36:5),724.002502,C41H74NO7P,724.52756716,746.50951141,762.48344862
SLM:000055461,LPE(36:6),721.986572,C41H72NO7P,722.5119171,744.49386134,760.46779855
SLM:000055462,LPE(38:4),754.071594,C43H80NO7P,754.57451735,776.5564616,792.53039881
SLM:000055463,LPE(38:5),752.055725,C43H78NO7P,752.55886729,774.54081154,790.51474875
SLM:000055464,LPE(3:0),271.204803,C8H18NO7P,272.08936537,294.07130962,310.04524683
SLM:000055465,LPE(4:0),285.231415,C9H20NO7P,286.10501543,308.08695968,324.06089689
SLM:000055466,LPE(6:0),313.284485,C11H24NO7P,314.13631556,336.11825981,352.09219702
SLM:000055467,LPE(8:0),341.337708,C13H28NO7P,342.16761569,364.14955994,380.12349715
SLM:000055468,LPE(O-13:0),397.487091,C18H40NO6P,398.26660145,420.2485457,436.22248291
SLM:000055469,LPE(O-13:1),395.471191,C18H38NO6P,396.25095139,418.23289564,434.20683285
SLM:000055470,LPE(O-14:0),411.513611,C19H42NO6P,412.28225152,434.26419576,450.23813297
SLM:000055471,LPE(O-14:1),409.497803,C19H40NO6P,410.26660145,432.2485457,448.22248291
SLM:000055472,LPE(O-15:0),425.540192,C20H44NO6P,426.29790158,448.27984583,464.25378304
SLM:000055473,LPE(O-15:1),423.524292,C20H42NO6P,424.28225152,446.26419576,462.23813297
SLM:000055474,LPE(O-16:0),439.566803,C21H46NO6P,440.31355164,462.29549589,478.2694331
SLM:000055475,LPE(O-16:1),437.550903,C21H44NO6P,438.29790158,460.27984583,476.25378304
SLM:000055476,LPE(O-17:0),453.593414,C22H48NO6P,454.32920171,476.31114596,492.28508317
SLM:000055477,LPE(O-17:1),451.577515,C22H46NO6P,452.31355164,474.29549589,490.2694331
SLM:000055478,LPE(O-18:0),467.619995,C23H50NO6P,468.34485177,490.32679602,506.30073323
SLM:000055479,LPE(O-18:1),465.604095,C23H48NO6P,466.32920171,488.31114596,504.28508317
SLM:000055480,LPE(O-18:2),463.588196,C23H46NO6P,464.31355164,486.29549589,502.2694331
SLM:000055481,LPE(O-18:3),461.572296,C23H44NO6P,462.29790158,484.27984583,500.25378304
SLM:000055482,LPE(O-20:0),495.673096,C25H54NO6P,496.3761519,518.35809615,534.33203336
SLM:000055483,LPE(O-20:1),493.657196,C25H52NO6P,494.36050184,516.34244608,532.31638329
SLM:000055484,LPE(O-20:2),491.641388,C25H50NO6P,492.34485177,514.32679602,530.30073323
SLM:000055485,LPE(O-22:0),523.726318,C27H58NO6P,524.40745203,546.38939628,562.36333349
SLM:000055486,LPE(O-22:1),521.710388,C27H56NO6P,522.39180196,544.37374621,560.34768342
SLM:000055487,LPE(O-22:2),519.694519,C27H54NO6P,520.3761519,542.35809615,558.33203336
SLM:000055488,LPE(O-24:0),551.779419,C29H62NO6P,552.43875216,574.4206964,590.39463361
SLM:000055489,LPE(O-24:1),549.763611,C29H60NO6P,550.42310209,572.40504634,588.37898355
SLM:000055490,LPE(O-26:0),579.832581,C31H66NO6P,580.47005228,602.45199653,618.42593374
SLM:000055491,LPE(O-26:1),577.816711,C31H64NO6P,578.45440222,600.43634647,616.41028368
SLM:000055492,LPE(O-28:0),607.885803,C33H70NO6P,608.50135241,630.48329666,646.45723387
SLM:000055493,LPE(O-28:1),605.869873,C33H68NO6P,606.48570235,628.4676466,644.44158381
SLM:000055494,LPE(O-30:0),635.938904,C35H74NO6P,636.53265254,658.51459679,674.488534
SLM:000055495,LPE(O-30:1),633.922974,C35H72NO6P,634.51700248,656.49894672,672.47288393
SLM:000055496,LPG(10:0),399.394196,C16H32O9P,400.18567106,422.1676153,438.14155251
SLM:000055497,LPG(12:0),427.447388,C18H36O9P,428.21697118,450.19891543,466.17285264
SLM:000055498,LPG(13:0),441.473907,C19H38O9P,442.23262125,464.2145655,480.18850271
SLM:000055499,LPG(14:0),455.500488,C20H40O9P,456.24827131,478.23021556,494.20415277
SLM:000055500,LPG(14:1),453.484589,C20H38O9P,454.23262125,476.2145655,492.18850271
SLM:000055501,LPG(15:0),469.527100,C21H42O9P,470.26392138,492.24586562,508.21980283
SLM:000055502,LPG(16:0),483.553711,C22H44O9P,484.27957144,506.26151569,522.2354529
SLM:000055503,LPG(16:1),481.537811,C22H42O9P,482.26392138,504.24586562,520.21980283
SLM:000055504,LPG(16:2),479.521912,C22H40O9P,480.24827131,502.23021556,518.20415277
SLM:000055505,LPG(17:0),497.580292,C23H46O9P,498.2952215,520.27716575,536.25110296
SLM:000055506,LPG(18:0),511.606812,C24H48O9P,512.31087157,534.29281582,550.26675303
SLM:000055507,LPG(18:1),509.591003,C24H46O9P,510.2952215,532.27716575,548.25110296
SLM:000055508,LPG(18:2),507.575104,C24H44O9P,508.27957144,530.26151569,546.2354529
SLM:000055509,LPG(18:3),505.559204,C24H42O9P,506.26392138,528.24586562,544.21980283
SLM:000055510,LPG(18:4),503.543304,C24H40O9P,504.24827131,526.23021556,542.20415277
SLM:000055511,LPG(19:0),525.633423,C25H50O9P,526.32652163,548.30846588,564.28240309
SLM:000055512,LPG(20:0),539.659973,C26H52O9P,540.3421717,562.32411594,578.29805315
SLM:000055513,LPG(20:1),537.644104,C26H50O9P,538.32652163,560.30846588,576.28240309
SLM:000055514,LPG(20:2),535.628174,C26H48O9P,536.31087157,558.29281582,574.26675303
SLM:000055515,LPG(20:3),533.612427,C26H46O9P,534.2952215,556.27716575,572.25110296
SLM:000055516,LPG(20:4),531.596497,C26H44O9P,532.27957144,554.26151569,570.2354529
SLM:000055517,LPG(20:5),529.580627,C26H42O9P,530.26392138,552.24586562,568.21980283
SLM:000055518,LPG(21:0),553.686584,C27H54O9P,554.35782176,576.33976601,592.31370322
SLM:000055519,LPG(22:0),567.713196,C28H56O9P,568.37347182,590.35541607,606.32935328
SLM:000055520,LPG(22:1),565.697327,C28H54O9P,566.35782176,588.33976601,604.31370322
SLM:000055521,LPG(22:2),563.681396,C28H52O9P,564.3421717,586.32411594,602.29805315
SLM:000055522,LPG(22:3),561.665527,C28H50O9P,562.32652163,584.30846588,600.28240309
SLM:000055523,LPG(22:4),559.649597,C28H48O9P,560.31087157,582.29281582,598.26675303
SLM:000055524,LPG(22:5),557.633789,C28H46O9P,558.2952215,580.27716575,596.25110296
SLM:000055525,LPG(22:6),555.617920,C28H44O9P,556.27957144,578.26151569,594.2354529
SLM:000055526,LPG(24:0),595.766296,C30H60O9P,596.40477195,618.3867162,634.36065341
SLM:000055527,LPG(24:1),593.750427,C30H58O9P,594.38912189,616.37106614,632.34500335
SLM:000055528,LPG(24:4),587.702820,C30H52O9P,588.3421717,610.32411594,626.29805315
SLM:000055529,LPG(24:5),585.686890,C30H50O9P,586.32652163,608.30846588,624.28240309
SLM:000055530,LPG(24:6),583.671021,C30H48O9P,584.31087157,606.29281582,622.26675303
SLM:000055531,LPG(26:0),623.819519,C32H64O9P,624.43607208,646.41801633,662.39195354
SLM:000055532,LPG(26:1),621.803589,C32H62O9P,622.42042202,644.40236626,660.37630347
SLM:000055533,LPG(26:4),615.755981,C32H56O9P,616.37347182,638.35541607,654.32935328
SLM:000055534,LPG(26:5),613.740112,C32H54O9P,614.35782176,636.33976601,652.31370322
SLM:000055535,LPG(26:6),611.724182,C32H52O9P,612.3421717,634.32411594,650.29805315
SLM:000055536,LPG(28:0),651.872620,C34H68O9P,652.46737221,674.44931646,690.42325367
SLM:000055537,LPG(28:4),643.809082,C34H60O9P,644.40477195,666.3867162,682.36065341
SLM:000055538,LPG(28:5),641.793213,C34H58O9P,642.38912189,664.37106614,680.34500335
SLM:000055539,LPG(28:6),639.777405,C34H56O9P,640.37347182,662.35541607,678.32935328
SLM:000055540,LPG(2:0),287.181610,C8H16O9P,288.06047054,310.04241479,326.016352
SLM:000055541,LPG(30:0),679.925781,C36H72O9P,680.49867234,702.48061658,718.45455379
SLM:000055542,LPG(30:4),671.862305,C36H64O9P,672.43607208,694.41801633,710.39195354
SLM:000055543,LPG(30:5),669.846375,C36H62O9P,670.42042202,692.40236626,708.37630347
SLM:000055544,LPG(30:6),667.830505,C36H60O9P,668.40477195,690.3867162,706.36065341
SLM:000055545,LPG(32:4),699.915405,C38H68O9P,700.46737221,722.44931646,738.42325367
SLM:000055546,LPG(32:5),697.899597,C38H66O9P,698.45172214,720.43366639,736.4076036
SLM:000055547,LPG(32:6),695.883728,C38H64O9P,696.43607208,718.41801633,734.39195354
SLM:000055548,LPG(34:4),727.968628,C40H72O9P,728.49867234,750.48061658,766.45455379
SLM:000055549,LPG(34:5),725.952698,C40H70O9P,726.48302227,748.46496652,764.43890373
SLM:000055550,LPG(34:6),723.936829,C40H68O9P,724.46737221,746.44931646,762.42325367
SLM:000055551,LPG(36:4),756.021790,C42H76O9P,756.52997246,778.51191671,794.48585392
SLM:000055552,LPG(36:5),754.005920,C42H74O9P,754.5143224,776.49626665,792.47020386
SLM:000055553,LPG(36:6),751.989990,C42H72O9P,752.49867234,774.48061658,790.45455379
SLM:000055554,LPG(38:4),784.074890,C44H80O9P,784.56127259,806.54321684,822.51715405
SLM:000055555,LPG(38:5),782.059021,C44H78O9P,782.54562253,804.52756678,820.50150399
SLM:000055556,LPG(3:0),301.208099,C9H18O9P,302.07612061,324.05806486,340.03200207
SLM:000055557,LPG(4:0),315.234711,C10H20O9P,316.09177067,338.07371492,354.04765213
SLM:000055558,LPG(6:0),343.287903,C12H24O9P,344.1230708,366.10501505,382.07895226
SLM:000055559,LPG(8:0),371.341003,C14H28O9P,372.15437093,394.13631518,410.11025239
SLM:000055560,LPI(10:0),487.456299,C19H36O12P,488.20171504,510.18365929,526.1575965
SLM:000055561,LPI(12:0),515.509399,C21H40O12P,516.23301517,538.21495942,554.18889663
SLM:000055562,LPI(13:0),529.536011,C22H42O12P,530.24866524,552.23060948,568.20454669
SLM:000055563,LPI(14:0),543.562622,C23H44O12P,544.2643153,566.24625955,582.22019676
SLM:000055564,LPI(14:1),541.546692,C23H42O12P,542.24866524,564.23060948,580.20454669
SLM:000055565,LPI(15:0),557.589172,C24H46O12P,558.27996536,580.26190961,596.23584682
SLM:000055566,LPI(16:0),571.615723,C25H48O12P,572.29561543,594.27755968,610.25149689
SLM:000055567,LPI(16:1),569.599915,C25H46O12P,570.27996536,592.26190961,608.23584682
SLM:000055568,LPI(16:2),567.583984,C25H44O12P,568.2643153,590.24625955,606.22019676
SLM:000055569,LPI(17:0),585.642273,C26H50O12P,586.31126549,608.29320974,624.26714695
SLM:000055570,LPI(18:0),599.668884,C27H52O12P,600.32691556,622.3088598,638.28279701
SLM:000055571,LPI(18:1),597.653015,C27H50O12P,598.31126549,620.29320974,636.26714695
SLM:000055572,LPI(18:2),595.637085,C27H48O12P,596.29561543,618.27755968,634.25149689
SLM:000055573,LPI(18:3),593.621277,C27H46O12P,594.27996536,616.26190961,632.23584682
SLM:000055574,LPI(18:4),591.605408,C27H44O12P,592.2643153,614.24625955,630.22019676
SLM:000055575,LPI(19:0),613.695496,C28H54O12P,614.34256562,636.32450987,652.29844708
SLM:000055576,LPI(20:0),627.722107,C29H56O12P,628.35821568,650.34015993,666.31409714
SLM:000055577,LPI(20:1),625.706177,C29H54O12P,626.34256562,648.32450987,664.29844708
SLM:000055578,LPI(20:2),623.690308,C29H52O12P,624.32691556,646.3088598,662.28279701
SLM:000055579,LPI(20:3),621.674377,C29H50O12P,622.31126549,644.29320974,660.26714695
SLM:000055580,LPI(20:4),619.658508,C29H48O12P,620.29561543,642.27755968,658.25149689
SLM:000055581,LPI(20:5),617.642700,C29H46O12P,618.27996536,640.26190961,656.23584682
SLM:000055582,LPI(21:0),641.748596,C30H58O12P,642.37386575,664.35581,680.32974721
SLM:000055583,LPI(22:0),655.775208,C31H60O12P,656.38951581,678.37146006,694.34539727
SLM:000055584,LPI(22:1),653.759277,C31H58O12P,654.37386575,676.35581,692.32974721
SLM:000055585,LPI(22:2),651.743530,C31H56O12P,652.35821568,674.34015993,690.31409714
SLM:000055586,LPI(22:3),649.727600,C31H54O12P,650.34256562,672.32450987,688.29844708
SLM:000055587,LPI(22:4),647.711670,C31H52O12P,648.32691556,670.3088598,686.28279701
SLM:000055588,LPI(22:5),645.695801,C31H50O12P,646.31126549,668.29320974,684.26714695
SLM:000055589,LPI(22:6),643.679871,C31H48O12P,644.29561543,666.27755968,682.25149689
SLM:000055590,LPI(24:0),683.828430,C33H64O12P,684.42081594,706.40276019,722.3766974
SLM:000055591,LPI(24:1),681.812500,C33H62O12P,682.40516588,704.38711012,720.36104733
SLM:000055592,LPI(24:4),675.764893,C33H56O12P,676.35821568,698.34015993,714.31409714
SLM:000055593,LPI(24:5),673.749023,C33H54O12P,674.34256562,696.32450987,712.29844708
SLM:000055594,LPI(24:6),671.733093,C33H52O12P,672.32691556,694.3088598,710.28279701
SLM:000055595,LPI(26:0),711.881470,C35H68O12P,712.45211607,734.43406032,750.40799753
SLM:000055596,LPI(26:1),709.865723,C35H66O12P,710.436466,732.41841025,748.39234746
SLM:000055597,LPI(26:4),703.817993,C35H60O12P,704.38951581,726.37146006,742.34539727
SLM:000055598,LPI(26:5),701.802124,C35H58O12P,702.37386575,724.35581,740.32974721
SLM:000055599,LPI(26:6),699.786316,C35H56O12P,700.35821568,722.34015993,738.31409714
SLM:000055600,LPI(28:0),739.934692,C37H72O12P,740.4834162,762.46536044,778.43929765
SLM:000055601,LPI(28:4),731.871216,C37H64O12P,732.42081594,754.40276019,770.3766974
SLM:000055602,LPI(28:5),729.855286,C37H62O12P,730.40516588,752.38711012,768.36104733
SLM:000055603,LPI(28:6),727.839417,C37H60O12P,728.38951581,750.37146006,766.34539727
SLM:000055604,LPI(2:0),375.243591,C11H20O12P,376.07651453,398.05845878,414.03239599
SLM:000055605,LPI(30:0),767.987915,C39H76O12P,768.51471632,790.49666057,806.47059778
SLM:000055606,LPI(30:4),759.924316,C39H68O12P,760.45211607,782.43406032,798.40799753
SLM:000055607,LPI(30:5),757.908508,C39H66O12P,758.436466,780.41841025,796.39234746
SLM:000055608,LPI(30:6),755.892578,C39H64O12P,756.42081594,778.40276019,794.3766974
SLM:000055609,LPI(32:4),787.977478,C41H72O12P,788.4834162,810.46536044,826.43929765
SLM:000055610,LPI(32:5),785.961609,C41H70O12P,786.46776613,808.44971038,824.42364759
SLM:000055611,LPI(32:6),783.945679,C41H68O12P,784.45211607,806.43406032,822.40799753
SLM:000055612,LPI(34:4),816.030701,C43H76O12P,816.51471632,838.49666057,854.47059778
SLM:000055613,LPI(34:5),814.014771,C43H74O12P,814.49906626,836.48101051,852.45494772
SLM:000055614,LPI(34:6),811.998901,C43H72O12P,812.4834162,834.46536044,850.43929765
SLM:000055615,LPI(36:4),844.083801,C45H80O12P,844.54601645,866.5279607,882.50189791
SLM:000055616,LPI(36:5),842.067871,C45H78O12P,842.53036639,864.51231064,880.48624785
SLM:000055617,LPI(36:6),840.052124,C45H76O12P,840.51471632,862.49666057,878.47059778
SLM:000055618,LPI(38:4),872.137024,C47H84O12P,872.57731658,894.55926083,910.53319804
SLM:000055619,LPI(38:5),870.121094,C47H82O12P,870.56166652,892.54361076,908.51754797
SLM:000055620,LPI(3:0),389.270203,C12H22O12P,390.0921646,412.07410884,428.04804605
SLM:000055621,LPI(4:0),403.296814,C13H24O12P,404.10781466,426.08975891,442.06369612
SLM:000055622,LPI(6:0),431.349915,C15H28O12P,432.13911479,454.12105904,470.09499625
SLM:000055623,LPI(8:0),459.403107,C17H32O12P,460.17041492,482.15235916,498.12629637
SLM:000055624,LPI(O-13:0),515.552490,C22H44O11P,516.26940068,538.25134493,554.22528214
SLM:000055625,LPI(O-13:1),513.536621,C22H42O11P,514.25375062,536.23569486,552.20963207
SLM:000055626,LPI(O-14:0),529.579102,C23H46O11P,530.28505074,552.26699499,568.2409322
SLM:000055627,LPI(O-14:1),527.563171,C23H44O11P,528.26940068,550.25134493,566.22528214
SLM:000055628,LPI(O-15:0),543.605591,C24H48O11P,544.30070081,566.28264506,582.25658227
SLM:000055629,LPI(O-15:1),541.589783,C24H46O11P,542.28505074,564.26699499,580.2409322
SLM:000055630,LPI(O-16:0),557.632202,C25H50O11P,558.31635087,580.29829512,596.27223233
SLM:000055631,LPI(O-16:1),555.616272,C25H48O11P,556.30070081,578.28264506,594.25658227
SLM:000055632,LPI(O-17:0),571.658813,C26H52O11P,572.33200094,594.31394518,610.28788239
SLM:000055633,LPI(O-17:1),569.642883,C26H50O11P,570.31635087,592.29829512,608.27223233
SLM:000055634,LPI(O-18:0),585.685425,C27H54O11P,586.347651,608.32959525,624.30353246
SLM:000055635,LPI(O-18:1),583.669495,C27H52O11P,584.33200094,606.31394518,622.28788239
SLM:000055636,LPI(O-18:2),581.653625,C27H50O11P,582.31635087,604.29829512,620.27223233
SLM:000055637,LPI(O-18:3),579.637695,C27H48O11P,580.30070081,602.28264506,618.25658227
SLM:000055638,LPI(O-20:0),613.738525,C29H58O11P,614.37895113,636.36089538,652.33483259
SLM:000055639,LPI(O-20:1),611.722717,C29H56O11P,612.36330106,634.34524531,650.31918252
SLM:000055640,LPI(O-20:2),609.706787,C29H54O11P,610.347651,632.32959525,648.30353246
SLM:000055641,LPI(O-22:0),641.791687,C31H62O11P,642.41025126,664.3921955,680.36613271
SLM:000055642,LPI(O-22:1),639.775818,C31H60O11P,640.39460119,662.37654544,678.35048265
SLM:000055643,LPI(O-22:2),637.759888,C31H58O11P,638.37895113,660.36089538,676.33483259
SLM:000055644,LPI(O-24:0),669.844910,C33H66O11P,670.44155138,692.42349563,708.39743284
SLM:000055645,LPI(O-24:1),667.828979,C33H64O11P,668.42590132,690.40784557,706.38178278
SLM:000055646,LPI(O-26:0),697.898010,C35H70O11P,698.47285151,720.45479576,736.42873297
SLM:000055647,LPI(O-26:1),695.882080,C35H68O11P,696.45720145,718.4391457,734.41308291
SLM:000055648,LPI(O-28:0),725.951172,C37H74O11P,726.50415164,748.48609589,764.4600331
SLM:000055649,LPI(O-28:1),723.935303,C37H72O11P,724.48850158,746.47044582,762.44438303
SLM:000055650,LPI(O-30:0),754.004272,C39H78O11P,754.53545177,776.51739602,792.49133323
SLM:000055651,LPI(O-30:1),751.988525,C39H76O11P,752.5198017,774.50174595,790.47568316
SLM:000055652,LPS(10:0),412.393005,C16H31NO9P,413.18092002,435.16286427,451.13680148
SLM:000055653,LPS(12:0),440.446106,C18H35NO9P,441.21222015,463.1941644,479.16810161
SLM:000055654,LPS(13:0),454.472687,C19H37NO9P,455.22787022,477.20981446,493.18375167
SLM:000055655,LPS(14:0),468.499298,C20H39NO9P,469.24352028,491.22546453,507.19940174
SLM:000055656,LPS(14:1),466.483398,C20H37NO9P,467.22787022,489.20981446,505.18375167
SLM:000055657,LPS(15:0),482.525909,C21H41NO9P,483.25917034,505.24111459,521.2150518
SLM:000055658,LPS(16:0),496.552399,C22H43NO9P,497.27482041,519.25676466,535.23070187
SLM:000055659,LPS(16:1),494.536591,C22H41NO9P,495.25917034,517.24111459,533.2150518
SLM:000055660,LPS(16:2),492.520691,C22H39NO9P,493.24352028,515.22546453,531.19940174
SLM:000055661,LPS(17:0),510.579010,C23H45NO9P,511.29047047,533.27241472,549.24635193
SLM:000055662,LPS(18:0),524.605591,C24H47NO9P,525.30612054,547.28806478,563.26200199
